1919,6,13,0,6,nan,29.79867,139.64583,47.0,5.3
1919,6,21,12,21,37.59,36.147,139.08833,0.0,nan
1919,6,21,20,29,36.24,36.2725,140.824,0.36,nan
1919,6,23,15,26,5.1,40.90133,143.15367,2.0,5.7
1919,7,2,16,21,0.45,33.03083,131.80783,0.1,5.4
1919,7,8,10,40,47.34,35.12067,134.633,0.0,nan
1919,7,10,1,20,32.57,35.9965,141.31267,0.35,5.5
1919,7,10,1,23,48.49,35.92483,141.0615,4.0,nan
1919,7,10,1,47,20.82,35.9625,140.96267,0.0,nan
1919,7,11,5,27,51.28,34.449,135.86567,0.59,3.7
1919,7,11,22,29,13.39,36.33633,141.20217,0.33,nan
1919,7,12,9,14,15.91,36.98983,142.84717,1.9,4.7
1919,7,12,13,18,22.79,36.8045,137.8515,0.16,4.5
1919,7,13,23,49,4.76,38.83367,139.77517,4.0,nan
1919,7,15,2,22,53.76,36.10133,137.687,0.0,nan
1919,7,15,7,20,5.15,36.15233,139.64133,4.0,nan
1919,7,16,13,9,28.04,42.88617,147.72333,3.5,5.5
1919,7,18,15,52,28.77,32.644,141.5245,0.0,4.8
1919,7,19,19,4,27.92,36.05433,140.27633,0.72,3.1
1919,7,20,15,25,22.67,38.12067,141.15883,0.7,5.2
1919,7,21,1,25,53.47,36.00417,139.90517,5.4,nan
1919,7,22,8,50,0.24,41.37383,142.09417,0.6,5.4
1919,7,25,12,43,2.51,35.92167,140.682,0.77,4.1
1919,7,26,13,15,21.93,36.59383,142.38667,0.2,4.0
1919,7,26,22,47,12.3,31.12633,142.06517,1.98,5.4
1919,8,4,3,8,52.01,35.2525,141.7305,0.21,6.2
1919,8,4,5,27,43.14,36.20883,140.118,54.52,4.3
1919,8,4,5,53,23.08,35.957,140.963,0.17,5.6
1919,8,4,6,15,50.52,34.51833,141.59967,0.0,nan
1919,8,8,1,31,53.1,38.88967,144.146,0.0,5.9
1919,8,9,21,55,55.57,41.11467,143.19117,0.0,5.5
1919,8,14,22,38,3.05,36.20567,139.80567,0.84,3.7
1919,8,15,11,6,30.51,35.83483,140.1165,0.72,4.8
1919,8,17,4,20,35.17,41.48583,146.60767,0.3,nan
1919,8,19,11,45,34.64,34.96717,137.69783,0.0,nan
1919,8,24,5,3,8.8,35.1555,136.8275,0.0,nan
1919,8,29,8,41,43.43,35.43783,135.83833,0.04,nan
1919,8,29,17,42,24.57,35.366,138.5625,0.0,nan
1919,9,3,8,26,56.43,36.29683,140.28983,62.41,nan
1919,9,8,17,35,6.44,27.53667,141.81983,4.0,5.8
1919,9,10,2,18,9.07,42.46067,142.11633,0.6,nan
1919,9,12,23,52,54.13,40.97883,142.48183,1.36,5.6
1919,9,17,21,29,59.88,39.384,141.84983,0.61,4.4
1919,9,17,22,11,13.02,41.27667,145.03583,0.0,nan
1919,9,20,8,57,20.51,36.04433,139.7805,0.55,4.2
1919,9,22,18,24,12.29,38.191,142.48017,0.39,5.0
1919,9,28,13,38,59.36,36.29,141.29483,0.4,nan
1919,9,28,16,33,18.12,38.13133,141.5415,0.45,5.1
1919,9,29,22,59,13.41,41.736,142.32967,0.0,4.5
1919,10,3,21,19,49.12,36.13933,139.515,0.45,nan
1919,10,6,19,33,48.98,30.9505,131.11133,0.93,5.1
1919,10,8,8,50,12.41,32.83467,129.965,0.05,nan
1919,10,11,22,17,26.07,41.10533,142.96917,4.8,6.3
1919,10,14,15,37,43.07,36.46983,141.1745,0.42,4.7
1919,10,16,0,45,12.27,22.23517,123.63517,0.0,nan
1919,10,17,12,2,53.89,35.57583,140.38617,0.65,3.7
1919,10,21,12,2,43.07,38.03567,141.696,0.38,nan
1919,10,23,13,37,3.41,35.88217,140.4155,3.1,nan
1919,10,24,5,49,13.57,36.22883,139.71283,0.5,nan
1919,11,1,4,2,52.07,24.0025,122.77783,0.2,nan
1919,11,1,8,34,51.42,34.78633,132.79817,1.0,5.8
1919,11,2,8,27,3.42,34.739,133.0005,18.14,nan
1919,11,2,18,51,36.77,36.23467,140.32767,0.53,nan
1919,11,3,19,8,51.95,35.0305,133.01683,0.15,4.6
1919,11,6,10,40,42.48,38.89167,138.877,4.0,nan
1919,11,6,15,11,17.33,35.98767,141.262,4.0,nan
1919,11,6,22,47,27.62,29.28283,139.847,4.03,5.2
1919,11,8,17,44,14.79,34.42817,136.03817,0.1,nan
1919,11,11,22,2,8.31,35.93517,140.35883,0.45,nan
1919,11,12,20,14,7.43,34.75667,137.49467,3.41,4.7
1919,11,12,23,19,45.06,35.3035,140.6445,0.29,5.2
1919,11,13,17,37,56.89,33.4405,139.79183,0.77,nan
1919,11,15,0,42,18.32,35.98983,140.00567,6.4,3.9
1919,11,16,3,34,31.33,36.22633,140.5605,4.0,nan
1919,11,18,20,55,24.17,36.24233,139.96983,5.8,3.7
1919,11,24,9,40,1.82,36.924,137.54633,0.38,4.9
1919,11,30,2,11,22.06,36.439,140.72583,3.7,nan
1919,12,2,7,20,51.5,35.7375,138.50517,0.02,nan
1919,12,12,1,44,51.84,33.7115,131.65617,7.0,5.1
1919,12,12,9,11,18.58,36.489,139.67667,0.03,nan
1919,12,15,18,54,9.65,33.80683,135.69217,0.14,nan
1919,12,17,11,11,50.57,36.3855,139.96933,0.73,3.5
1919,12,20,9,27,57.64,36.87833,142.1225,4.4,6.2
1919,12,21,4,34,12.09,23.39533,121.699,0.5,7.5
1919,12,21,5,37,58.23,23.09833,121.52467,5.0,nan
1919,12,21,6,41,34.84,31.44333,131.796,0.0,6.3
1919,12,21,16,22,1.09,36.49133,141.5465,0.4,nan
1919,12,28,9,0,0.7,36.068,139.6265,0.4,nan
1919,12,28,11,10,2.0,35.2615,140.17917,0.73,4.7
1920,1,3,9,50,51.24,39.66683,138.85833,1.0,5.5
1920,1,3,17,44,53.66,39.95683,138.41383,1.0,5.6
1920,1,6,12,50,32.34,37.4325,142.09033,2.0,6.0
1920,1,6,23,32,10.36,40.1575,138.81467,0.17,4.9
1920,1,8,1,55,14.94,37.2305,140.7735,1.04,4.1
1920,1,12,0,26,54.67,35.53667,138.097,0.0,nan
1920,1,12,0,42,53.88,34.729,137.0945,3.44,4.5
1920,1,13,8,1,34.97,36.5225,140.9135,0.37,4.4
1920,1,14,3,30,52.73,39.58917,139.8515,0.0,5.8
1920,1,14,15,57,38.95,39.21583,139.34717,0.0,5.3
1920,1,16,16,55,56.85,30.10717,132.07617,3.5,5.8
1920,1,17,18,28,45.24,36.62383,140.60417,0.49,4.3
1920,1,18,2,37,31.96,35.61417,138.15233,0.0,nan
1920,1,18,3,48,26.0,39.25633,139.74583,0.11,5.7
1920,1,21,15,33,55.34,35.297,140.41383,4.0,nan
1920,1,23,14,35,28.22,34.65667,135.588,0.48,nan
1920,1,28,9,46,20.84,36.26767,141.02583,0.4,nan
1920,1,30,17,16,30.11,36.348,141.11067,0.4,nan
1920,2,2,19,41,55.16,37.54817,141.71917,0.4,4.4
1920,2,3,2,58,8.81,36.80317,139.16883,0.16,nan
1920,2,7,2,30,6.96,36.43417,140.684,10.72,nan
1920,2,8,0,7,7.14,40.9255,141.864,0.87,6.2
1920,2,8,22,4,44.53,34.5905,139.85567,1.06,nan
1920,2,10,23,38,34.99,36.10067,141.54567,4.0,4.2
1920,2,11,15,37,21.71,36.42467,140.65933,0.55,4.5
1920,2,18,9,0,3.01,36.16967,137.68017,0.0,nan
1920,2,18,10,43,51.23,36.1195,138.00533,1.0,4.2
1920,2,18,10,54,0.47,36.3045,137.87,0.0,nan
1920,2,18,11,30,43.48,36.14467,138.12133,0.0,nan
1920,2,18,11,40,38.25,36.481,137.80183,0.0,nan
1920,2,18,16,41,5.42,36.4265,137.51017,0.1,nan
1920,2,18,19,31,22.21,36.62117,138.19783,0.0,4.6
1920,2,19,13,47,54.68,36.06517,137.95033,0.1,4.9
1920,2,19,13,58,58.99,36.16383,137.86517,0.15,nan
1920,2,19,14,48,54.27,36.15017,137.925,0.0,nan
1920,2,23,2,35,49.04,47.02033,147.7945,45.0,7.4
1920,2,23,7,3,9.59,37.1705,137.5115,0.1,nan
1920,2,23,15,33,25.63,33.45617,132.42067,0.22,5.5
1920,3,1,16,20,55.7,34.7695,137.622,23.27,nan
1920,3,3,5,1,23.51,35.94917,138.21133,0.09,nan
1920,3,3,11,22,38.51,35.06367,135.43133,0.35,nan
1920,3,4,17,58,19.93,34.0125,135.40317,0.37,4.7
1920,3,10,12,30,35.86,36.4545,142.04267,0.3,nan
1920,3,19,11,7,45.71,36.36567,140.493,0.72,4.4
1920,3,25,6,56,11.48,36.334,140.66183,0.5,nan
1920,3,25,16,57,36.56,32.293,140.42517,2.45,4.9
1920,3,28,14,2,16.77,34.05317,139.69717,0.0,nan
1920,4,3,12,47,47.33,37.22067,140.86683,6.4,4.3
1920,4,4,20,7,2.96,34.0125,136.05217,5.4,4.5
1920,4,10,2,23,14.71,36.44767,140.99267,4.0,nan
1920,4,12,23,24,29.21,37.23717,136.07433,0.0,5.1
1920,4,13,2,38,43.55,35.68817,140.32417,2.7,4.5
1920,4,13,14,0,47.71,34.15317,135.08317,0.03,nan
1920,4,15,21,13,32.73,33.165,138.26933,29.5,5.9
1920,4,18,11,40,39.07,34.59583,133.31283,0.0,nan
1920,4,23,20,35,38.93,42.25667,141.86817,4.0,5.4
1920,4,24,0,7,57.13,35.20783,139.06933,0.0,4.9
1920,4,26,11,11,6.55,37.61417,141.4125,3.2,5.1
1920,4,28,19,48,52.11,36.1035,138.3075,0.0,nan
1920,4,29,16,16,18.62,36.18367,138.06767,0.78,4.2
1920,4,30,23,54,38.63,36.21483,139.97733,0.36,nan
1920,5,6,18,40,28.42,45.13583,132.80467,6.06,6.2
1920,5,8,12,2,23.29,36.178,140.02083,0.43,nan
1920,5,11,15,35,5.08,37.00517,141.304,0.23,4.7
1920,5,12,16,8,32.64,40.3445,142.38633,4.6,5.7
1920,5,13,6,53,9.65,34.91433,139.1765,1.42,6.2
1920,5,15,15,11,8.13,36.373,140.63433,0.52,nan
1920,5,19,1,27,27.09,34.46883,134.63867,0.0,4.7
1920,5,22,4,19,30.13,32.65667,131.9895,0.1,5.7
1920,5,23,3,24,56.94,35.62383,136.979,0.1,4.8
1920,5,29,3,24,57.05,36.23867,137.08033,0.02,4.5
1920,5,29,15,1,8.19,34.89633,137.07233,0.13,nan
1920,5,30,15,17,22.79,36.21883,140.62533,0.55,4.3
1920,6,2,10,19,13.81,34.3345,135.12817,0.13,nan
1920,6,2,17,35,23.93,34.0995,135.35417,0.29,nan
1920,6,4,3,32,13.45,35.62917,139.9155,72.05,3.7
1920,6,5,13,21,37.54,23.67833,121.63633,5.0,7.2
1920,6,10,1,12,26.74,35.69733,137.49233,0.35,nan
1920,6,11,8,50,13.1,36.31167,141.04817,0.0,nan
1920,6,14,7,39,16.3,34.31283,131.797,0.09,nan
1920,6,15,19,39,13.02,36.19817,141.048,4.0,nan
1920,6,19,10,4,13.24,35.5195,139.50433,0.31,nan
1920,6,22,17,9,58.07,34.5055,138.42333,2.6,4.8
1920,6,22,19,10,13.49,36.1645,140.02367,0.11,nan
1920,6,24,9,20,50.46,33.92483,135.67533,0.29,nan
1920,6,25,19,23,46.31,41.8295,140.1335,17.2,5.5
1920,6,29,8,58,51.93,35.753,140.409,0.22,nan
1920,7,2,4,57,34.27,35.42433,138.89,0.23,4.8
1920,7,3,23,19,15.87,36.05017,139.26,1.24,5.7
1920,7,4,13,19,58.7,36.08467,139.09767,139.93,5.2
1920,7,4,19,51,36.43,37.28217,139.919,13.4,4.7
1920,7,5,19,18,8.76,36.688,141.53267,5.0,nan
1920,7,10,21,45,26.53,36.0345,139.83367,0.82,4.2
1920,7,12,10,34,15.34,34.4735,139.4205,0.19,5.1
1920,7,12,11,45,23.46,36.85917,140.38633,0.8,nan
1920,7,12,11,59,17.19,42.44583,143.25733,0.5,5.4
1920,7,12,12,47,57.34,29.184,141.99117,3.0,5.6
1920,7,13,17,11,36.43,35.1245,139.995,6.0,5.2
1920,7,14,20,0,50.25,37.4235,142.1965,0.3,4.6
1920,7,15,13,19,25.63,28.70133,130.961,4.0,nan
1920,7,16,19,15,51.83,31.78867,132.01717,0.32,5.4
1920,7,18,15,40,46.54,36.63267,139.2515,1.31,nan
1920,7,20,18,35,32.09,36.31917,139.4145,0.52,4.7
1920,7,20,21,18,26.83,33.77217,141.13,5.2,5.9
1920,7,24,13,6,43.94,36.75117,142.08333,0.53,nan
1920,7,28,12,37,23.87,37.10517,140.79683,0.6,4.1
1920,7,31,16,24,17.99,36.95117,141.72433,0.0,5.0
1920,8,7,3,32,7.68,35.31433,140.6345,0.7,4.9
1920,8,12,18,3,47.53,38.39267,142.35717,4.0,nan
1920,8,15,10,56,25.79,37.20317,142.30967,0.0,4.9
1920,8,15,20,50,27.33,35.075,137.04033,0.23,5.1
1920,8,17,16,42,46.45,42.40733,145.6485,6.4,6.1
1920,8,21,8,1,41.62,36.05833,139.89683,0.37,4.1
1920,8,27,13,14,52.81,36.72267,141.18267,4.0,nan
1920,8,31,16,13,39.86,35.0095,135.21383,0.1,nan
1920,9,5,5,44,33.18,35.546,140.515,0.16,nan
1920,9,6,13,40,31.58,36.153,140.85483,65.49,5.2
1920,9,8,6,53,54.24,39.7105,133.80517,3.4,5.0
1920,9,10,16,23,4.21,41.17867,138.71183,4.0,5.5
1920,9,11,21,53,22.78,35.53967,138.06883,0.0,nan
1920,9,17,0,8,15.75,41.2895,141.9125,0.2,6.5
1920,9,19,12,23,4.96,36.64333,141.20617,0.67,nan
1920,9,21,5,25,58.5,41.10067,143.34217,0.18,6.1
1920,9,22,16,18,3.47,34.14317,142.45333,0.0,nan
1920,9,24,4,37,16.02,33.297,125.84483,0.0,nan
1920,9,25,18,48,12.78,35.34367,135.78867,4.0,nan
1920,9,27,19,27,45.65,36.5555,144.73167,1.3,nan
1920,10,8,12,22,9.74,36.05483,140.71283,0.08,nan
1920,10,18,17,11,52.67,44.07733,149.35483,0.3,7.5
1920,10,20,3,24,21.87,41.50617,147.52983,0.3,5.8
1920,10,21,8,59,40.64,35.056,140.1745,0.43,3.6
1920,10,21,17,46,10.72,35.675,140.41383,0.85,3.3
1920,10,21,18,17,39.92,36.3025,140.874,0.45,nan
1920,10,22,23,29,31.31,35.988,140.45733,0.47,4.5
1920,10,24,21,57,19.75,38.57,141.864,5.0,5.3
1920,10,25,21,42,18.87,38.11933,138.57683,215.47,4.1
1920,11,4,22,28,3.02,36.08233,139.78717,4.0,nan
1920,11,5,13,36,9.02,41.3825,141.86033,0.0,5.2
1920,11,8,18,10,32.15,36.42017,140.66333,133.71,4.6
1920,11,9,2,37,45.44,36.40233,141.93617,0.04,6.4
1920,11,20,17,34,39.75,33.6505,134.80583,0.48,nan
1920,11,25,1,9,42.15,36.19983,140.336,0.98,nan
1920,11,30,10,26,55.79,34.0105,135.01083,0.06,4.5
1920,11,30,20,36,58.85,35.35967,135.7095,0.1,nan
1920,12,3,8,39,58.8,36.20283,141.6305,8.6,5.9
1920,12,4,10,7,21.64,36.15333,139.54917,0.49,4.7
1920,12,5,3,45,28.2,36.0285,139.824,0.66,4.8
1920,12,6,4,40,55.54,35.52817,139.33583,0.3,nan
1920,12,7,13,7,31.98,36.39217,138.27967,0.1,3.9
1920,12,8,11,3,56.83,36.28233,141.7215,0.0,4.8
1920,12,9,0,15,16.34,36.36417,140.1455,0.98,3.6
1920,12,14,11,22,13.13,34.35567,132.88083,0.0,5.2
1920,12,15,15,55,5.62,35.68017,139.5685,0.47,nan
1920,12,19,7,51,14.12,33.04767,130.70833,0.0,5.6
1920,12,20,0,12,7.21,32.79367,130.20217,0.0,4.4
1920,12,20,5,10,47.88,37.37717,141.23417,0.95,6.5
1920,12,20,8,58,47.24,35.46567,139.85817,4.0,nan
1920,12,22,5,7,33.29,42.53,141.661,1.77,5.6
1920,12,24,11,17,56.96,36.47533,141.72367,0.51,nan
1920,12,25,6,49,48.61,32.27517,131.731,1.7,nan
1920,12,27,17,19,50.61,34.89517,139.0395,1.03,4.1
1920,12,27,18,19,7.35,34.921,139.22983,0.0,4.6
1920,12,27,18,21,5.28,35.29633,138.971,0.13,5.7
1920,12,27,18,49,46.59,35.56383,139.984,0.39,4.4
1920,12,28,14,27,33.94,36.02417,141.801,0.1,5.7
1920,12,30,11,44,47.91,36.9525,138.8015,1.17,nan
1920,12,31,2,55,27.84,36.22733,140.697,1.01,4.2
1920,12,31,3,11,5.39,35.0855,141.231,0.33,4.8
1920,12,31,4,34,53.58,36.20333,140.564,1.18,3.4
1921,1,2,16,6,47.18,43.16533,149.845,0.3,7.0
1921,1,8,3,36,4.09,35.172,137.82083,4.0,nan
1921,1,8,4,53,56.04,36.237,139.92717,0.65,nan
1921,1,10,3,55,46.37,35.2605,141.80917,0.21,6.1
1921,1,11,10,34,47.97,35.79933,140.474,0.56,4.1
1921,1,12,23,53,18.5,33.49983,131.934,3.5,4.9
1921,1,16,1,53,13.72,36.37017,140.02733,5.6,nan
1921,1,18,9,50,59.58,36.40367,138.52617,0.0,3.0
1921,1,18,12,29,27.12,36.40367,138.52617,0.0,2.6
1921,1,18,23,17,50.2,36.40367,138.52617,0.0,2.5
1921,1,20,18,26,nan,23.84233,122.24083,4.0,nan
1921,1,22,16,25,53.16,24.03267,121.15933,4.0,nan
1921,1,25,12,4,nan,36.01367,140.31967,4.0,2.8
1921,1,25,19,27,51.82,42.5115,140.767,14.8,5.3
1921,2,1,9,7,47.81,35.43917,140.69183,3.0,3.6
1921,2,1,12,2,5.77,23.67067,122.0245,3.0,nan
1921,2,6,9,5,57.39,37.194,140.1095,0.2,nan
1921,2,8,3,9,37.18,22.9985,120.5035,7.4,nan
1921,2,8,11,36,47.63,36.1745,140.17733,5.8,nan
1921,2,14,1,48,31.02,24.24133,123.0035,10.0,nan
1921,2,14,12,0,25.11,35.41817,138.901,0.22,5.8
1921,2,16,1,55,52.01,35.38433,138.725,2.2,nan
1921,2,20,4,20,47.77,36.87983,142.47367,0.03,nan
1921,2,26,0,32,52.95,36.72333,140.8485,0.0,nan
1921,3,3,12,2,26.3,37.83617,141.23933,0.68,6.6
1921,3,3,12,20,50.51,37.84867,140.99683,4.0,nan
1921,3,4,10,19,31.34,36.18033,142.44083,0.0,4.9
1921,3,4,21,51,1.59,29.68083,139.03783,4.28,6.0
1921,3,6,10,39,10.2,39.78333,143.5765,3.0,5.5
1921,3,6,13,58,58.6,34.90983,134.65367,0.0,nan
1921,3,15,13,31,33.68,32.45617,138.58483,0.08,5.6
1921,3,15,14,29,53.61,36.08,140.795,4.0,nan
1921,3,25,2,47,37.79,32.47967,129.997,19.93,nan
1921,3,26,8,20,4.04,35.8705,139.965,4.0,nan
1921,3,28,6,32,58.57,35.88317,140.40083,0.52,nan
1921,4,2,11,39,4.0,23.8115,120.79217,0.04,nan
1921,4,2,18,36,58.23,24.51183,123.62983,0.55,nan
1921,4,4,18,47,11.58,36.0565,141.479,0.21,4.4
1921,4,8,13,52,15.0,40.7485,142.561,4.2,5.5
1921,4,8,23,34,57.14,40.92317,141.42483,11.4,5.3
1921,4,11,21,2,40.65,35.5525,140.224,0.53,4.2
1921,4,18,1,33,49.94,35.66667,140.01283,0.4,4.2
1921,4,19,2,58,54.02,32.4755,132.06783,3.6,5.5
1921,4,19,20,6,47.84,42.57833,141.10183,0.14,nan
1921,4,25,1,5,45.91,34.86283,136.73833,0.07,nan
1921,4,25,16,11,3.37,33.625,131.9105,9.2,5.2
1921,4,30,15,51,1.64,36.556,140.08417,1.05,3.7
1921,5,1,12,32,4.02,25.01283,120.66917,3.5,nan
1921,5,2,3,34,48.77,36.74167,140.708,4.4,nan
1921,5,6,3,28,39.89,36.26133,140.37183,0.6,nan
1921,5,9,3,57,3.64,38.0805,142.38483,0.39,4.6
1921,5,11,21,29,36.04,37.77167,140.4065,9.0,4.4
1921,5,12,5,47,24.68,35.88067,139.96383,0.24,nan
1921,5,13,20,53,20.25,35.18933,139.433,0.23,4.6
1921,5,15,7,1,4.34,36.73367,139.69283,0.99,4.0
1921,5,16,8,36,8.67,36.40367,138.52617,0.0,nan
1921,5,18,6,18,38.53,40.39117,140.15233,14.0,4.9
1921,5,18,8,29,52.63,27.94183,129.37717,0.0,nan
1921,5,18,10,21,3.08,38.37883,141.72483,0.46,nan
1921,5,23,8,11,32.14,35.69367,140.138,0.6,4.8
1921,5,24,6,34,24.35,36.40367,138.52617,0.0,nan
1921,5,25,1,24,19.83,36.40367,138.52617,0.0,nan
1921,5,27,7,27,58.84,38.35217,141.40267,0.0,nan
1921,5,27,16,21,35.67,34.11533,135.75667,0.0,4.8
1921,5,28,4,17,2.7,33.46417,139.86267,1.54,4.4
1921,6,3,21,17,53.74,37.41533,141.00967,0.43,4.2
1921,6,4,17,6,21.82,36.40367,138.52617,0.0,3.5
1921,6,9,11,8,33.5,36.021,139.90183,0.38,nan
1921,6,10,4,41,19.31,36.1805,140.7125,0.77,nan
1921,6,11,11,57,55.75,34.3585,137.13317,0.24,nan
1921,6,14,13,47,0.28,37.33433,141.84483,0.14,5.4
1921,6,16,3,59,35.53,36.57283,140.83833,4.0,nan
1921,6,19,8,21,52.53,36.02167,141.53733,0.0,nan
1921,6,20,4,27,1.7,24.08467,121.42767,4.0,nan
1921,6,21,17,41,42.13,36.40367,138.52617,0.0,nan
1921,6,22,20,22,49.61,42.71617,143.81283,7.6,6.2
1921,6,23,19,34,12.9,27.71933,129.562,0.0,nan
1921,6,26,0,31,2.72,34.345,137.08083,3.5,5.1
1921,6,28,7,54,59.74,40.78,142.403,0.05,5.1
1921,6,28,18,27,41.84,36.05167,137.13417,0.2,nan
1921,6,30,22,27,26.57,35.84683,139.78167,0.0,4.6
1921,7,3,6,41,55.85,33.93433,135.44883,1.3,nan
1921,7,3,23,52,49.56,27.42767,129.88583,0.24,nan
1921,7,4,23,18,29.22,26.3515,140.80683,3.03,6.3
1921,7,5,6,40,7.66,36.40367,138.52617,0.0,nan
1921,7,5,8,56,24.12,36.40367,138.52617,0.0,nan
1921,7,5,9,25,9.65,36.40367,138.52617,0.0,nan
1921,7,5,9,53,56.29,36.40367,138.52617,0.0,nan
1921,7,5,9,59,34.52,36.40367,138.52617,0.0,nan
1921,7,5,10,5,38.56,36.40367,138.52617,0.0,nan
